Account ID,Account name,Campaign ID,Campaign name,Objective,Ad set ID,Ad Set Name,Day,Country,Region,DMA Code,DMA region,Platform,Placement,Device platform,Media type,Impressions,Amount spent,Currency
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","11","0.06","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","333","2.42","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","46","0.31","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","54","0.42","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","524","3.3","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile web","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Instant article","Mobile app","VIDEO","3","0.01","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Desktop","VIDEO","3","0.1","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","451","14.83","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Desktop","VIDEO","2","0.03","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","18","0.14","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","42","0.86","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","439","3.44","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","53","0.39","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","87","0.54","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Audience Network","Rewarded video","Mobile app","VIDEO","10","0.41","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","29","0.18","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","42","0.46","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","188","1.2","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","157","6.37","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","11","0.08","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","12","0.06","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","91","1.08","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","61","0.59","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","5","0.02","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","27","0.28","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","78","0.79","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Audience Network","Rewarded video","Mobile app","VIDEO","7","0.3","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","3","0.03","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","9","0.09","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","172","1.33","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","26","1.2","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","3","0.03","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","4","0.02","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","7","0.14","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","10","0.09","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","4","0.04","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","65","0.86","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850869528230141","UKR - Promo - Spawalna","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","3","0","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850869528230141","UKR - Promo - Spawalna","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","2","0.08","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850869528230141","UKR - Promo - Spawalna","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850869528240141","UKR - Promo - clubs(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850869528240141","UKR - Promo - clubs(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850869528240141","UKR - Promo - clubs(18-35)","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23850874670770141","Bit_Vid_carousels","Reach","'23850874670700141","Jess","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","51","0.3","PLN"
"'1007323679964840","Res.Area","'23850874670770141","Bit_Vid_carousels","Reach","'23850874670700141","Jess","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","1753","11.97","PLN"
"'1007323679964840","Res.Area","'23850874670770141","Bit_Vid_carousels","Reach","'23850874670700141","Jess","2022-06-03","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","40","0.26","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","15","0.07","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","43","0.23","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile web","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","396","7.69","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","30","0.5","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23850849702430141","[1] - trafic - afisha- exp(on) - split","Post engagement","'23850849702450141","exp-on","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851206720141","Vace","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","94","1.01","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851206720141","Vace","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","1","0.04","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851206720141","Vace","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","548","4.47","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851206720141","Vace","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","45","0.22","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851227270141","Josef","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","30","0.21","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851227270141","Josef","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","2","0.01","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851227270141","Josef","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","811","5.6","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851227270141","Josef","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","74","0.42","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851235110141","Zenwerk","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","52","0.42","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851235110141","Zenwerk","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","1","0.01","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851235110141","Zenwerk","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","1204","8.03","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850851235110141","Zenwerk","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","30","0.24","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","29","0.27","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","2","0","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","199","1.56","PLN"
"'1007323679964840","Res.Area","'23850851206700141","Vid_carousels","Link clicks","'23850857315690141","Jess","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","50","0.23","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","31","0.24","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","79","0.4","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Instant article","Mobile app","VIDEO","7","0.04","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Desktop","VIDEO","8","0.28","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","511","16.7","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","7","0.1","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","20","0.6","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","76","0.46","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","26","0.19","PLN"
"'1007323679964840","Res.Area","'23850867911650141","[1] - Waw+Neig - Engagement- afisha- exp(off) - optimised","Post engagement","'23850868011120141","[1] - WAW- Engagement- afishaIG- [18:25] - optimised","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","40","0.18","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Rewarded video","Mobile app","VIDEO","25","1.25","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","41","0.29","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","51","0.56","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","246","1.93","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Desktop","VIDEO","1","0.03","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","199","8.87","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","11","0.05","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","11","0.05","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","129","1.54","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","140","1.3","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","6","0.04","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Reels","Mobile app","VIDEO","36","0.31","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868491960141","UKR - Promo - WAW(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Instagram Stories","Mobile app","VIDEO","81","0.94","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Native, banner & interstitial","Mobile app","VIDEO","1","0","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Audience Network","Rewarded video","Mobile app","VIDEO","10","0.39","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Reels","Mobile app","VIDEO","3","0.01","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Facebook Stories","Mobile app","VIDEO","11","0.16","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Desktop","VIDEO","2","0.02","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed","Mobile app","VIDEO","133","0.99","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","In-stream video","Mobile app","VIDEO","29","1.25","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Marketplace","Mobile app","VIDEO","4","0.02","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Search results","Mobile app","VIDEO","3","0.03","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Facebook","Feed: video feeds","Mobile app","VIDEO","11","0.3","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Feed","Mobile app","VIDEO","12","0.12","PLN"
"'1007323679964840","Res.Area","'23850868491850141","Aim on Video","Video views","'23850868933030141","UKR - Promo - Neib(18-35)","2022-06-04","PL","Masovian Voivodeship","0","Unknown","Instagram","Explore","Mobile app","VIDEO","2","0.01","PLN"
